product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm
toys,2425.0,29.0,30.0,19.0
toys,400.0,23.0,5.0,17.0
toys,1167.0,36.0,20.0,28.0
health_beauty,850.0,25.0,13.0,16.0
toys,100.0,17.0,6.0,11.0
toys,400.0,21.0,14.0,15.0
sports_leisure,300.0,27.0,9.0,14.0
toys,750.0,38.0,12.0,25.0
sports_leisure,1182.0,21.0,16.0,17.0
toys,2400.0,42.0,25.0,15.0
toys,250.0,16.0,16.0,16.0
toys,500.0,25.0,15.0,25.0
toys,2100.0,19.0,26.0,11.0
auto,2450.0,30.0,30.0,30.0
bed_bath_table,800.0,20.0,20.0,20.0
toys,100.0,16.0,5.0,16.0
toys,588.0,25.0,28.0,28.0
auto,5950.0,65.0,11.0,65.0
toys,500.0,23.0,7.0,15.0
toys,18950.0,16.0,26.0,28.0
toys,100.0,19.0,3.0,11.0
housewares,3000.0,47.0,25.0,32.0
toys,4950.0,53.0,43.0,11.0
toys,600.0,16.0,17.0,17.0
fixed_telephony,500.0,17.0,13.0,14.0
toys,800.0,42.0,8.0,26.0
toys,1950.0,37.0,8.0,35.0
toys,300.0,17.0,13.0,16.0
baby,750.0,30.0,40.0,50.0
toys,1150.0,30.0,20.0,20.0
tablets_printing_image,300.0,26.0,10.0,26.0
toys,500.0,27.0,9.0,18.0
toys,8325.0,43.0,14.0,33.0
electronics,600.0,16.0,16.0,11.0
toys,250.0,16.0,5.0,12.0
toys,3500.0,55.0,19.0,46.0
toys,444.0,20.0,14.0,16.0
toys,9900.0,30.0,39.0,38.0
toys,1350.0,30.0,8.0,22.0
health_beauty,700.0,16.0,16.0,16.0
toys,250.0,20.0,11.0,20.0
toys,1000.0,27.0,22.0,39.0
toys,7513.0,53.0,62.0,26.0
toys,350.0,25.0,8.0,19.0
toys,10800.0,54.0,27.0,36.0
toys,1950.0,28.0,36.0,27.0
toys,850.0,45.0,15.0,25.0
toys,1200.0,80.0,16.0,16.0
toys,100.0,17.0,4.0,12.0
watches_gifts,500.0,23.0,15.0,19.0
toys,83.0,19.0,15.0,18.0
toys,350.0,67.0,15.0,15.0
toys,4700.0,53.0,32.0,43.0
bed_bath_table,4940.0,65.0,18.0,55.0
toys,350.0,25.0,11.0,15.0
toys,2050.0,30.0,25.0,30.0
auto,3550.0,56.0,11.0,32.0
toys,1750.0,30.0,20.0,25.0
toys,1000.0,20.0,30.0,20.0
toys,550.0,38.0,12.0,38.0
toys,100.0,80.0,10.0,60.0
toys,158.0,18.0,6.0,13.0
cool_stuff,1200.0,42.0,25.0,15.0
toys,150.0,31.0,3.0,28.0
books_technical,1100.0,29.0,3.0,21.0
toys,175.0,20.0,20.0,20.0
toys,350.0,25.0,15.0,15.0
toys,1850.0,32.0,25.0,22.0
toys,3300.0,50.0,30.0,30.0
toys,250.0,16.0,2.0,11.0
toys,250.0,16.0,2.0,20.0
toys,7650.0,20.0,20.0,20.0
housewares,350.0,22.0,8.0,19.0
toys,11175.0,27.0,16.0,17.0
toys,600.0,22.0,6.0,22.0
toys,350.0,28.0,10.0,37.0
toys,350.0,19.0,19.0,13.0
toys,363.0,18.0,13.0,13.0
toys,50.0,18.0,6.0,11.0
toys,750.0,35.0,20.0,20.0
watches_gifts,584.0,16.0,11.0,13.0
toys,2600.0,50.0,10.0,30.0
toys,1550.0,30.0,22.0,30.0
watches_gifts,15267.0,17.0,10.0,13.0
toys,350.0,19.0,12.0,13.0
toys,2600.0,37.0,23.0,35.0
watches_gifts,584.0,16.0,11.0,13.0
health_beauty,100.0,16.0,8.0,11.0
toys,1500.0,30.0,22.0,30.0
toys,1900.0,21.0,34.0,21.0
auto,500.0,16.0,5.0,11.0
toys,2200.0,30.0,35.0,30.0
small_appliances,11800.0,40.0,43.0,36.0
toys,575.0,26.0,20.0,32.0
watches_gifts,350.0,16.0,14.0,11.0
dvds_blu_ray,800.0,35.0,4.0,25.0
computers_accessories,233.0,16.0,14.0,15.0
toys,3050.0,50.0,39.0,12.0
toys,30000.0,86.0,67.0,35.0
toys,9000.0,42.0,12.0,39.0
toys,2000.0,48.0,25.0,48.0
toys,150.0,35.0,2.0,26.0
toys,600.0,28.0,21.0,22.0
watches_gifts,501.0,18.0,13.0,14.0
toys,1550.0,40.0,20.0,20.0
toys,150.0,16.0,16.0,11.0
toys,1550.0,30.0,22.0,30.0
toys,5900.0,40.0,40.0,40.0
toys,200.0,18.0,3.0,11.0
watches_gifts,250.0,18.0,9.0,17.0
garden_tools,1650.0,30.0,22.0,30.0
health_beauty,1029.0,20.0,15.0,17.0
toys,700.0,33.0,2.0,23.0
toys,630.0,21.0,12.0,15.0
toys,850.0,36.0,21.0,21.0
toys,3300.0,50.0,30.0,30.0
auto,50.0,17.0,10.0,15.0
toys,150.0,20.0,10.0,20.0
toys,1500.0,30.0,22.0,30.0
toys,10100.0,32.0,75.0,32.0
housewares,900.0,45.0,20.0,25.0
bed_bath_table,1600.0,43.0,15.0,32.0
toys,850.0,16.0,10.0,16.0
toys,180.0,17.0,10.0,13.0
toys,2700.0,37.0,30.0,20.0
toys,12000.0,27.0,45.0,27.0
toys,2500.0,16.0,20.0,11.0
toys,5150.0,90.0,4.0,42.0
perfumery,200.0,16.0,4.0,11.0
toys,1450.0,90.0,6.0,18.0
housewares,9650.0,62.0,35.0,37.0
furniture_decor,700.0,30.0,3.0,20.0
toys,300.0,40.0,4.0,30.0
toys,950.0,50.0,10.0,30.0
home_appliances_2,7350.0,44.0,14.0,30.0
toys,150.0,30.0,10.0,20.0
fashion_bags_accessories,200.0,16.0,2.0,11.0
toys,950.0,35.0,6.0,45.0
cool_stuff,9650.0,86.0,8.0,40.0
toys,300.0,17.0,4.0,12.0
toys,367.0,23.0,12.0,16.0
toys,61.0,21.0,2.0,15.0
toys,1050.0,18.0,7.0,8.0
toys,475.0,14.0,16.0,15.0
toys,9850.0,30.0,19.0,60.0
garden_tools,1650.0,30.0,22.0,30.0
toys,800.0,30.0,20.0,25.0
toys,600.0,100.0,5.0,11.0
furniture_decor,1600.0,35.0,8.0,35.0
toys,128.0,15.0,8.0,13.0
toys,125.0,18.0,8.0,15.0
toys,900.0,16.0,10.0,16.0
toys,200.0,30.0,5.0,30.0
health_beauty,250.0,22.0,10.0,18.0
toys,1550.0,69.0,11.0,11.0
toys,225.0,17.0,6.0,13.0
toys,625.0,21.0,19.0,16.0
toys,150.0,16.0,7.0,11.0
toys,2150.0,25.0,25.0,25.0
bed_bath_table,1517.0,32.0,5.0,29.0
toys,900.0,25.0,36.0,16.0
toys,400.0,18.0,18.0,18.0
books_technical,900.0,25.0,5.0,20.0
toys,19700.0,81.0,24.0,50.0
toys,1050.0,49.0,25.0,36.0
toys,525.0,23.0,12.0,15.0
toys,50.0,20.0,10.0,15.0
toys,675.0,40.0,18.0,35.0
toys,245.0,18.0,12.0,13.0
toys,850.0,40.0,15.0,37.0
toys,100.0,16.0,8.0,12.0
watches_gifts,584.0,16.0,11.0,13.0
toys,1100.0,16.0,10.0,16.0
housewares,30000.0,60.0,61.0,33.0
toys,16500.0,70.0,30.0,70.0
toys,760.0,26.0,16.0,20.0
sports_leisure,400.0,33.0,20.0,20.0
bed_bath_table,970.0,36.0,4.0,26.0
toys,1211.0,25.0,24.0,22.0
health_beauty,700.0,25.0,12.0,19.0
toys,67.0,17.0,15.0,14.0
toys,950.0,44.0,3.0,33.0
health_beauty,383.0,19.0,12.0,16.0
toys,9550.0,29.0,66.0,29.0
telephony,150.0,17.0,12.0,17.0
toys,150.0,16.0,7.0,11.0
toys,800.0,40.0,5.0,20.0
toys,600.0,22.0,18.0,19.0
toys,1286.0,20.0,13.0,17.0
fashion_bags_accessories,250.0,18.0,9.0,11.0
toys,300.0,19.0,13.0,13.0
toys,1550.0,44.0,14.0,34.0
toys,450.0,20.0,10.0,15.0
toys,217.0,20.0,20.0,20.0
toys,363.0,17.0,14.0,16.0
toys,138.0,21.0,10.0,16.0
books_technical,110.0,33.0,6.0,22.0
toys,100.0,20.0,5.0,20.0
cool_stuff,1450.0,42.0,25.0,15.0
toys,1750.0,37.0,22.0,40.0
toys,1400.0,26.0,41.0,26.0
office_furniture,8450.0,53.0,50.0,16.0
toys,1950.0,19.0,19.0,14.0
toys,300.0,17.0,4.0,12.0
toys,250.0,17.0,4.0,12.0
home_confort,450.0,45.0,15.0,35.0
toys,1575.0,26.0,21.0,23.0
toys,1400.0,34.0,7.0,32.0
pet_shop,300.0,20.0,30.0,20.0
toys,3300.0,60.0,18.0,50.0
furniture_decor,650.0,20.0,35.0,20.0
toys,300.0,26.0,11.0,15.0
toys,450.0,16.0,16.0,11.0
toys,850.0,21.0,34.0,34.0
toys,900.0,30.0,40.0,25.0
computers_accessories,250.0,16.0,5.0,11.0
toys,398.0,17.0,14.0,14.0
toys,250.0,16.0,2.0,11.0
sports_leisure,8700.0,32.0,10.0,11.0
health_beauty,1875.0,23.0,23.0,23.0
toys,2750.0,50.0,50.0,16.0
garden_tools,1650.0,30.0,22.0,30.0
toys,300.0,16.0,2.0,11.0
toys,1300.0,42.0,16.0,32.0
toys,4200.0,60.0,25.0,40.0
toys,150.0,18.0,12.0,15.0
toys,300.0,16.0,18.0,11.0
toys,1500.0,38.0,7.0,28.0
toys,3000.0,35.0,12.0,30.0
toys,2000.0,45.0,15.0,35.0
stationery,200.0,16.0,6.0,11.0
toys,1000.0,26.0,23.0,23.0
toys,175.0,19.0,14.0,16.0
furniture_decor,750.0,20.0,35.0,20.0
health_beauty,371.0,20.0,16.0,16.0
toys,300.0,70.0,8.0,40.0
health_beauty,150.0,19.0,14.0,16.0
toys,300.0,16.0,6.0,11.0
toys,900.0,60.0,15.0,15.0
toys,1000.0,53.0,8.0,18.0
toys,100.0,18.0,16.0,16.0
books_general_interest,500.0,24.0,3.0,17.0
toys,1550.0,44.0,14.0,34.0
housewares,445.0,23.0,12.0,14.0
toys,450.0,20.0,30.0,20.0
toys,250.0,25.0,25.0,25.0
toys,950.0,35.0,25.0,20.0
toys,1644.0,16.0,19.0,16.0
toys,600.0,20.0,8.0,14.0
toys,900.0,24.0,19.0,17.0
toys,517.0,39.0,11.0,13.0
toys,438.0,18.0,10.0,14.0
toys,250.0,16.0,2.0,11.0
toys,300.0,16.0,11.0,11.0
toys,192.0,18.0,15.0,15.0
telephony,200.0,21.0,6.0,13.0
toys,1383.0,50.0,10.0,40.0
health_beauty,400.0,30.0,15.0,20.0
toys,1750.0,30.0,37.0,23.0
toys,175.0,17.0,9.0,15.0
toys,300.0,35.0,3.0,12.0
toys,1800.0,30.0,5.0,30.0
toys,10475.0,52.0,51.0,17.0
baby,10750.0,38.0,47.0,44.0
fashion_bags_accessories,150.0,20.0,10.0,20.0
toys,250.0,16.0,11.0,11.0
garden_tools,1800.0,37.0,22.0,40.0
toys,150.0,16.0,13.0,14.0
toys,400.0,25.0,25.0,25.0
toys,1000.0,42.0,42.0,14.0
toys,1300.0,30.0,25.0,25.0
toys,22550.0,85.0,85.0,26.0
toys,1700.0,33.0,33.0,15.0
toys,2900.0,44.0,15.0,44.0
furniture_decor,2500.0,40.0,10.0,30.0
toys,775.0,23.0,21.0,17.0
toys,750.0,16.0,12.0,15.0
toys,400.0,35.0,4.0,25.0
housewares,2800.0,30.0,30.0,30.0
toys,1700.0,65.0,6.0,50.0
toys,1350.0,19.0,17.0,23.0
toys,1350.0,30.0,20.0,30.0
toys,200.0,16.0,7.0,11.0
toys,125.0,19.0,5.0,11.0
health_beauty,150.0,16.0,5.0,17.0
toys,600.0,17.0,17.0,60.0
furniture_decor,300.0,16.0,30.0,20.0
bed_bath_table,1975.0,41.0,13.0,31.0
toys,2250.0,65.0,8.0,45.0
toys,150.0,19.0,4.0,20.0
toys,150.0,16.0,13.0,14.0
toys,250.0,16.0,2.0,11.0
toys,550.0,23.0,16.0,16.0
toys,220.0,16.0,10.0,13.0
toys,300.0,16.0,8.0,11.0
sports_leisure,700.0,25.0,25.0,25.0
toys,490.0,20.0,18.0,16.0
toys,167.0,18.0,4.0,11.0
toys,800.0,50.0,16.0,44.0
furniture_decor,550.0,34.0,6.0,23.0
toys,2438.0,28.0,31.0,24.0
toys,2400.0,54.0,10.0,33.0
toys,250.0,16.0,2.0,20.0
toys,2600.0,30.0,20.0,20.0
furniture_decor,650.0,20.0,35.0,20.0
toys,10067.0,73.0,30.0,27.0
toys,6150.0,60.0,20.0,29.0
toys,350.0,45.0,45.0,12.0
toys,650.0,22.0,12.0,22.0
toys,250.0,16.0,2.0,11.0
toys,6850.0,46.0,31.0,35.0
computers_accessories,1217.0,27.0,22.0,25.0
toys,1400.0,30.0,10.0,32.0
toys,3700.0,45.0,11.0,65.0
toys,19400.0,48.0,45.0,56.0
toys,100.0,17.0,10.0,15.0
toys,250.0,20.0,2.0,15.0
toys,150.0,17.0,4.0,12.0
toys,200.0,16.0,12.0,11.0
toys,500.0,22.0,14.0,27.0
toys,500.0,22.0,8.0,20.0
toys,100.0,18.0,8.0,12.0
toys,50.0,17.0,4.0,13.0
toys,150.0,17.0,8.0,14.0
health_beauty,1700.0,18.0,36.0,27.0
toys,1500.0,39.0,30.0,29.0
toys,450.0,45.0,15.0,35.0
housewares,13000.0,60.0,39.0,58.0
garden_tools,3020.0,35.0,23.0,25.0
fashion_bags_accessories,300.0,16.0,2.0,11.0
perfumery,350.0,22.0,5.0,14.0
toys,5508.0,62.0,43.0,56.0
toys,125.0,16.0,18.0,16.0
toys,449.0,19.0,14.0,14.0
toys,1050.0,32.0,5.0,30.0
toys,4300.0,50.0,30.0,53.0
toys,380.0,34.0,21.0,40.0
toys,280.0,28.0,12.0,21.0
toys,250.0,16.0,4.0,12.0
furniture_decor,400.0,69.0,11.0,11.0
toys,400.0,20.0,5.0,21.0
health_beauty,2550.0,38.0,42.0,25.0
toys,800.0,20.0,20.0,20.0
housewares,11250.0,40.0,40.0,30.0
toys,250.0,16.0,2.0,11.0
computers_accessories,1050.0,29.0,16.0,18.0
watches_gifts,584.0,16.0,11.0,13.0
fashion_bags_accessories,150.0,20.0,10.0,20.0
toys,200.0,20.0,2.0,14.0
toys,1400.0,20.0,30.0,20.0
toys,1300.0,33.0,10.0,49.0
toys,5600.0,45.0,20.0,37.0
toys,150.0,21.0,7.0,14.0
toys,150.0,17.0,8.0,14.0
toys,2300.0,98.0,12.0,20.0
toys,100.0,16.0,11.0,12.0
health_beauty,555.0,30.0,12.0,16.0
toys,1111.0,50.0,8.0,37.0
housewares,30000.0,60.0,60.0,60.0
toys,200.0,22.0,3.0,15.0
toys,4267.0,46.0,39.0,22.0
toys,1650.0,40.0,45.0,25.0
toys,7000.0,26.0,47.0,27.0
telephony,150.0,17.0,17.0,17.0
housewares,1100.0,24.0,24.0,24.0
toys,1600.0,38.0,7.0,28.0
health_beauty,100.0,20.0,15.0,15.0
toys,250.0,16.0,5.0,15.0
home_appliances,300.0,24.0,11.0,16.0
toys,2850.0,30.0,30.0,30.0
garden_tools,350.0,21.0,14.0,14.0
toys,950.0,35.0,6.0,45.0
health_beauty,555.0,30.0,12.0,16.0
toys,7550.0,35.0,35.0,35.0
toys,800.0,32.0,11.0,13.0
furniture_decor,1200.0,35.0,9.0,25.0
toys,1500.0,45.0,3.0,37.0
toys,2950.0,30.0,10.0,40.0
toys,100.0,16.0,3.0,15.0
toys,250.0,24.0,26.0,11.0
health_beauty,600.0,33.0,19.0,13.0
toys,500.0,40.0,12.0,25.0
toys,500.0,20.0,10.0,15.0
toys,7350.0,105.0,10.0,40.0
toys,400.0,18.0,18.0,18.0
toys,2600.0,50.0,10.0,30.0
toys,5550.0,40.0,10.0,30.0
toys,340.0,19.0,22.0,17.0
garden_tools,1800.0,37.0,22.0,40.0
toys,1850.0,45.0,15.0,35.0
toys,50.0,16.0,12.0,11.0
toys,17100.0,56.0,38.0,48.0
toys,386.0,22.0,19.0,18.0
toys,450.0,30.0,20.0,20.0
toys,850.0,30.0,7.0,30.0
auto,18200.0,56.0,15.0,15.0
toys,950.0,20.0,35.0,20.0
toys,1750.0,37.0,22.0,40.0
toys,10800.0,44.0,21.0,38.0
toys,600.0,36.0,12.0,37.0
telephony,250.0,18.0,4.0,12.0
toys,1117.0,22.0,10.0,14.0
toys,900.0,30.0,25.0,25.0
fashio_female_clothing,450.0,16.0,5.0,20.0
toys,650.0,20.0,8.0,14.0
toys,100.0,19.0,3.0,11.0
toys,1250.0,31.0,16.0,23.0
telephony,300.0,20.0,20.0,13.0
toys,1700.0,28.0,14.0,22.0
health_beauty,350.0,16.0,7.0,20.0
toys,200.0,16.0,48.0,11.0
toys,4000.0,50.0,12.0,35.0
toys,700.0,32.0,15.0,21.0
bed_bath_table,1500.0,46.0,9.0,37.0
toys,850.0,23.0,14.0,28.0
health_beauty,100.0,20.0,15.0,15.0
toys,700.0,50.0,11.0,40.0
toys,1383.0,50.0,10.0,40.0
toys,902.0,19.0,21.0,16.0
electronics,528.0,17.0,13.0,16.0
toys,7750.0,34.0,33.0,33.0
toys,200.0,17.0,6.0,12.0
toys,1950.0,33.0,44.0,19.0
bed_bath_table,550.0,16.0,10.0,11.0
toys,3300.0,60.0,18.0,50.0
toys,3600.0,40.0,15.0,35.0
toys,1850.0,34.0,5.0,34.0
toys,200.0,17.0,10.0,11.0
consoles_games,100.0,20.0,3.0,15.0
toys,125.0,16.0,14.0,14.0
toys,700.0,20.0,12.0,15.0
toys,1050.0,20.0,30.0,30.0
toys,597.0,21.0,16.0,16.0
toys,163.0,17.0,11.0,13.0
toys,650.0,20.0,8.0,20.0
toys,800.0,24.0,12.0,12.0
toys,5700.0,34.0,29.0,34.0
toys,300.0,16.0,8.0,11.0
toys,500.0,22.0,16.0,16.0
toys,900.0,33.0,17.0,12.0
toys,250.0,20.0,4.0,16.0
toys,200.0,20.0,10.0,15.0
sports_leisure,1725.0,35.0,38.0,33.0
toys,133.0,19.0,5.0,12.0
toys,1300.0,30.0,10.0,30.0
toys,500.0,23.0,15.0,19.0
pet_shop,20450.0,35.0,35.0,35.0
toys,2555.0,55.0,17.0,48.0
toys,1350.0,45.0,10.0,55.0
toys,2425.0,29.0,30.0,19.0
baby,6850.0,48.0,25.0,34.0
toys,6663.0,17.0,11.0,13.0
toys,10100.0,72.0,12.0,52.0
auto,4250.0,65.0,25.0,25.0
bed_bath_table,1000.0,39.0,11.0,28.0
toys,1350.0,30.0,30.0,35.0
sports_leisure,1032.0,17.0,15.0,16.0
health_beauty,150.0,16.0,5.0,17.0
toys,3300.0,78.0,11.0,55.0
toys,7000.0,26.0,47.0,27.0
toys,200.0,25.0,3.0,14.0
toys,200.0,16.0,8.0,11.0
auto,600.0,16.0,2.0,11.0
toys,3600.0,60.0,12.0,30.0
toys,950.0,25.0,23.0,25.0
toys,275.0,16.0,5.0,20.0
,400.0,25.0,7.0,11.0
toys,700.0,21.0,9.0,12.0
health_beauty,3600.0,40.0,11.0,21.0
telephony,300.0,17.0,4.0,12.0
toys,900.0,30.0,4.0,20.0
telephony,250.0,18.0,3.0,28.0
pet_shop,2350.0,42.0,22.0,32.0
telephony,300.0,13.0,8.0,10.0
toys,22050.0,70.0,35.0,51.0
toys,334.0,17.0,12.0,13.0
toys,3100.0,22.0,22.0,22.0
electronics,150.0,18.0,12.0,15.0
toys,316.0,17.0,13.0,14.0
cool_stuff,1050.0,42.0,25.0,15.0
furniture_decor,400.0,25.0,5.0,17.0
toys,1750.0,30.0,30.0,30.0
toys,1500.0,30.0,22.0,30.0
toys,300.0,22.0,12.0,18.0
electronics,275.0,28.0,9.0,22.0
toys,150.0,16.0,16.0,11.0
toys,900.0,16.0,16.0,16.0
toys,250.0,25.0,30.0,20.0
toys,650.0,19.0,17.0,15.0
auto,1600.0,55.0,15.0,15.0
toys,400.0,20.0,10.0,30.0
toys,15800.0,38.0,62.0,57.0
toys,825.0,28.0,3.0,29.0
toys,300.0,17.0,4.0,12.0
toys,1500.0,50.0,40.0,30.0
toys,9750.0,30.0,48.0,27.0
telephony,350.0,16.0,10.0,12.0
toys,100.0,16.0,2.0,11.0
toys,30000.0,65.0,45.0,65.0
home_appliances,150.0,18.0,8.0,13.0
toys,50.0,16.0,16.0,17.0
toys,500.0,16.0,12.0,22.0
toys,5508.0,62.0,43.0,56.0
bed_bath_table,1350.0,46.0,2.0,36.0
toys,450.0,16.0,40.0,25.0
toys,100.0,40.0,2.0,24.0
toys,14800.0,40.0,30.0,40.0
toys,250.0,16.0,2.0,11.0
stationery,2343.0,32.0,39.0,35.0
toys,958.0,28.0,13.0,22.0
toys,800.0,16.0,10.0,16.0
sports_leisure,250.0,28.0,13.0,14.0
toys,100.0,19.0,3.0,11.0
toys,2600.0,50.0,10.0,30.0
toys,150.0,20.0,20.0,20.0
watches_gifts,314.0,18.0,11.0,14.0
toys,620.0,23.0,15.0,17.0
toys,7625.0,61.0,14.0,61.0
toys,5200.0,20.0,30.0,30.0
toys,100.0,20.0,15.0,15.0
toys,500.0,20.0,30.0,20.0
toys,150.0,25.0,10.0,16.0
toys,933.0,17.0,12.0,14.0
auto,1850.0,20.0,15.0,20.0
toys,1825.0,44.0,14.0,34.0
toys,150.0,16.0,14.0,12.0
toys,2100.0,16.0,26.0,26.0
food_drink,200.0,20.0,12.0,15.0
toys,750.0,26.0,14.0,26.0
toys,150.0,16.0,9.0,11.0
toys,700.0,38.0,12.0,28.0
toys,750.0,50.0,6.0,28.0
toys,4650.0,37.0,20.0,34.0
toys,450.0,60.0,30.0,22.0
toys,150.0,17.0,8.0,14.0
costruction_tools_garden,1225.0,45.0,28.0,28.0
toys,475.0,20.0,16.0,16.0
computers_accessories,100.0,16.0,16.0,16.0
toys,600.0,16.0,10.0,18.0
toys,583.0,20.0,6.0,11.0
toys,1500.0,50.0,40.0,30.0
toys,500.0,20.0,12.0,15.0
toys,10225.0,19.0,11.0,11.0
toys,1500.0,65.0,8.0,38.0
toys,750.0,16.0,27.0,35.0
toys,7000.0,60.0,20.0,30.0
toys,264.0,17.0,14.0,16.0
toys,2600.0,50.0,10.0,30.0
toys,200.0,17.0,11.0,15.0
toys,250.0,16.0,7.0,11.0
toys,3400.0,70.0,7.0,50.0
toys,500.0,22.0,6.0,16.0
toys,575.0,23.0,5.0,21.0
toys,900.0,25.0,12.0,38.0
toys,1383.0,50.0,10.0,40.0
toys,10050.0,31.0,61.0,31.0
toys,3500.0,36.0,25.0,21.0
toys,17600.0,49.0,49.0,23.0
toys,450.0,16.0,4.0,20.0
toys,1075.0,22.0,23.0,22.0
toys,700.0,22.0,15.0,17.0
toys,30000.0,46.0,90.0,46.0
toys,350.0,20.0,5.0,20.0
toys,10550.0,30.0,20.0,27.0
toys,1000.0,11.0,15.0,20.0
health_beauty,200.0,22.0,10.0,18.0
telephony,450.0,17.0,3.0,11.0
home_construction,500.0,16.0,20.0,16.0
toys,3042.0,37.0,15.0,43.0
furniture_decor,600.0,30.0,3.0,20.0
toys,100.0,18.0,4.0,11.0
toys,1700.0,65.0,6.0,50.0
toys,200.0,20.0,7.0,15.0
health_beauty,650.0,16.0,40.0,11.0
costruction_tools_garden,1650.0,22.0,14.0,14.0
watches_gifts,165.0,16.0,10.0,12.0
baby,1050.0,42.0,25.0,15.0
toys,350.0,16.0,4.0,11.0
toys,300.0,30.0,11.0,18.0
toys,1600.0,53.0,8.0,11.0
toys,500.0,16.0,12.0,22.0
toys,6400.0,34.0,22.0,50.0
toys,100.0,16.0,5.0,14.0
toys,300.0,20.0,6.0,26.0
fashion_bags_accessories,350.0,16.0,2.0,20.0
toys,12275.0,40.0,54.0,38.0
toys,1100.0,25.0,6.0,25.0
toys,442.0,20.0,16.0,14.0
watches_gifts,200.0,16.0,2.0,11.0
toys,350.0,16.0,11.0,11.0
toys,400.0,18.0,12.0,14.0
toys,100.0,17.0,4.0,17.0
furniture_living_room,13800.0,59.0,17.0,58.0
toys,1150.0,31.0,29.0,29.0
housewares,450.0,19.0,12.0,12.0
toys,300.0,25.0,16.0,11.0
toys,3050.0,23.0,17.0,20.0
drinks,226.0,18.0,16.0,16.0
stationery,200.0,16.0,10.0,27.0
toys,400.0,25.0,10.0,11.0
toys,800.0,34.0,17.0,22.0
toys,617.0,17.0,18.0,23.0
toys,1300.0,26.0,33.0,13.0
toys,3300.0,19.0,35.0,31.0
toys,600.0,16.0,17.0,17.0
furniture_decor,500.0,16.0,8.0,11.0
toys,282.0,17.0,11.0,14.0
telephony,300.0,17.0,4.0,12.0
health_beauty,100.0,20.0,15.0,15.0
electronics,1250.0,26.0,10.0,18.0
toys,6050.0,20.0,20.0,20.0
toys,1140.0,24.0,10.0,13.0
toys,250.0,17.0,4.0,12.0
toys,17150.0,55.0,40.0,45.0
toys,200.0,20.0,25.0,25.0
toys,1100.0,28.0,3.0,21.0
toys,300.0,30.0,30.0,20.0
housewares,1100.0,16.0,31.0,29.0
toys,8400.0,53.0,53.0,15.0
toys,500.0,28.0,9.0,18.0
cool_stuff,8450.0,45.0,24.0,39.0
toys,500.0,30.0,15.0,20.0
toys,250.0,16.0,26.0,16.0
toys,2600.0,50.0,10.0,30.0
toys,550.0,16.0,25.0,12.0
toys,800.0,20.0,20.0,20.0
toys,17600.0,49.0,49.0,23.0
toys,416.0,18.0,9.0,13.0
toys,358.0,16.0,6.0,17.0
sports_leisure,2100.0,36.0,9.0,14.0
toys,458.0,18.0,12.0,15.0
toys,800.0,18.0,7.0,11.0
toys,6663.0,17.0,11.0,13.0
toys,250.0,27.0,12.0,17.0
bed_bath_table,1300.0,44.0,2.0,35.0
sports_leisure,525.0,29.0,16.0,20.0
toys,330.0,20.0,15.0,16.0
sports_leisure,1250.0,23.0,23.0,23.0
toys,140.0,23.0,14.0,15.0
toys,6050.0,40.0,30.0,30.0
toys,1050.0,32.0,12.0,20.0
health_beauty,667.0,17.0,16.0,16.0
toys,575.0,16.0,18.0,17.0
toys,700.0,100.0,5.0,20.0
toys,1100.0,36.0,24.0,16.0
toys,850.0,20.0,25.0,20.0
toys,169.0,16.0,10.0,12.0
toys,550.0,50.0,10.0,25.0
computers_accessories,800.0,33.0,12.0,12.0
toys,117.0,18.0,4.0,11.0
perfumery,610.0,22.0,14.0,16.0
toys,532.0,19.0,17.0,17.0
toys,400.0,26.0,2.0,20.0
toys,444.0,20.0,14.0,16.0
toys,2700.0,35.0,20.0,30.0
perfumery,525.0,18.0,17.0,16.0
perfumery,250.0,20.0,8.0,21.0
toys,900.0,40.0,17.0,18.0
toys,9300.0,105.0,12.0,55.0
toys,600.0,22.0,4.0,28.0
toys,950.0,50.0,5.0,50.0
toys,950.0,45.0,14.0,35.0
toys,200.0,22.0,14.0,17.0
toys,180.0,17.0,10.0,13.0
toys,500.0,19.0,11.0,20.0
toys,1250.0,31.0,32.0,31.0
toys,6500.0,42.0,22.0,42.0
toys,300.0,28.0,8.0,18.0
toys,250.0,17.0,35.0,32.0
home_construction,225.0,23.0,18.0,18.0
garden_tools,1700.0,33.0,25.0,23.0
toys,450.0,16.0,7.0,11.0
toys,1150.0,20.0,20.0,20.0
bed_bath_table,350.0,40.0,4.0,30.0
toys,217.0,18.0,4.0,13.0
toys,1400.0,46.0,2.0,36.0
toys,1200.0,45.0,15.0,35.0
toys,10800.0,54.0,27.0,36.0
cool_stuff,1300.0,36.0,16.0,24.0
toys,353.0,23.0,15.0,16.0
sports_leisure,550.0,25.0,15.0,25.0
toys,975.0,37.0,31.0,17.0
toys,250.0,16.0,2.0,11.0
toys,250.0,23.0,11.0,22.0
toys,300.0,16.0,11.0,11.0
toys,5380.0,37.0,31.0,35.0
toys,550.0,40.0,7.0,50.0
toys,450.0,25.0,9.0,19.0
toys,275.0,20.0,13.0,14.0
toys,150.0,20.0,20.0,20.0
toys,1000.0,45.0,10.0,31.0
toys,541.0,19.0,12.0,16.0
